movieId,imdbId,tmdbId,title,genres,budget,revenue,production_companies,production_countries,popularity,vote_count,vote_average
118189,0085601,11616,Go for It (1983),Action|Adventure|Comedy,0,0,Laguna Productions|El Pico S.A.,Italy|United States of America,6.492,189,6.9
118193,0053889,266108,Hand in Hand (1961),Children|Drama,0,0,Associated British Picture Corporation,United Kingdom,0.6,0,0.0
118195,1834303,163870,Tenchi: The Samurai Astronomer (2012),Drama,0,0,Kadokawa Pictures,Japan,0.6,1,7.0
118198,2304915,250798,The Green Prince (2014),Documentary|Drama|Thriller,0,0,Delirio Films,Germany|Israel|United Kingdom,1.294,28,7.5
118200,3311900,277846,Castles in the Sky (2014),Drama,0,0,,,0.6,7,5.8
118202,3302820,282297,Cowspiracy: The Sustainability Secret (2014),Adventure|Comedy|Documentary|Mystery,117,0,First Spark Media|A.U.M. Films,United States of America,5.712,196,7.9
118204,2845780,123581,McConkey (2013),Adventure|Documentary,0,0,,United States of America,0.749,5,6.8
118206,1778931,253295,Manny (2014),Documentary|Drama,0,0,Revelin Studios|Wonderspun,United States of America,3.503,46,6.3
118214,2977672,262088,Chocolate Strawberry Vanilla (2013),Comedy|Drama,0,0,,Australia,0.955,11,6.0
118220,0074881,189133,"Mayday at 40,000 Feet! (1976)",Adventure,0,0,Andrew J. Fenady Productions|Warner Bros. Television,United States of America,1.4,2,8.0
118230,0073336,198171,Mahoney's Last Stand (1972),Drama,0,0,,,0.6,2,5.3
118236,1836099,74092,Bleak Night (2010),Drama,0,0,Filament Pictures|Korean Academy of Film Arts (KAFA),South Korea,2.047,21,7.6
118242,0069384,307114,To Encourage the Others (1972),Drama,0,0,,United Kingdom,0.6,0,0.0
118244,4075578,306963,Wanderers (2014),Animation|Sci-Fi,0,0,,Sweden,1.189,31,7.3
118246,2452254,246860,Clouds of Sils Maria (2014),Drama,6600000,1851517,CAB Productions|C.G. Cinema|Pallas Film|Canal+|ARTE France Cinéma|Vortex Sutra|ZDF/Arte|Orange Studio|Radio Télévision Suisse (RTS)|SSR SRG Idée Suisse,Germany|France|Switzerland,5.257,405,6.7
118248,1274586,297596,Dying of the Light (2014),Drama|Thriller,15000000,0,TinRes Entertainment|Over Under Media,Bahamas|United States of America,5.604,165,4.5
118250,0098415,100110,Survival Quest (1988),Adventure|Thriller,0,0,Starway International Inc.|Metro-Goldwyn-Mayer,United States of America,1.4,8,5.9
118252,2527186,210908,All Cheerleaders Die (2013),Comedy|Horror|Thriller,0,0,Modernciné,United States of America,5.927,201,5.1
118254,1468829,47259,Cherry Tree Lane (2010),Horror|Thriller,0,0,,United Kingdom,1.476,26,5.0
118256,2781516,262840,WolfCop (2014),Comedy|Horror,761100,0,"Echolands Creative Group|Coup Company, The",Canada,4.003,86,5.3
118258,1319716,42057,It's a Wonderful Afterlife (2010),Comedy|Drama|Horror|Romance,0,0,Studio 18|Bend It Films|Indian Film Company,United Kingdom,1.027,12,4.6
118260,2781832,207774,The Borderlands (2013),Horror|Mystery,0,0,Metrodome Distribution,United Kingdom,4.34,106,5.2
118262,2375454,193040,Slasher House (2012),Horror,1550000,0,,United Kingdom,0.6,6,4.8
118264,2020110,82469,The Kick (2011),Action,3500000,0,,Thailand|South Korea,1.328,12,4.5
118266,1528769,52009,Norwegian Ninja (2010),Action|Comedy,0,0,,Norway,0.797,13,4.2
118268,1659612,169310,Borrowed Time (2012),Drama,0,0,BBC Films|Parkville Pictures|Film London,United Kingdom,0.6,6,5.3
118270,1865393,123107,Hellbenders (2012),Comedy|Horror|Thriller,0,0,Ambush Entertainment|Circle of Confusion|Off Hollywood Pictures,United States of America,2.468,27,5.6
118272,2072220,181009,Saving General Yang (2013),Adventure,20000000,0,Pegasus Motion Pictures,Hong Kong|China,3.52,50,6.2
118274,0091428,68590,Legacy of Rage (1986),Action,0,0,D & B Films Co. Ltd.,Hong Kong,2.86,5,7.3
118276,0100586,58200,Shadowzone (1990),Horror|Sci-Fi,0,0,Full Moon Entertainment,United States of America,1.478,10,4.8
118278,1235853,57387,In Your Hands (2011),Drama,0,0,Département de la Charente|Ce Qui Me Meut Motion Pictures|Origami Films|Mars Films|CinéCinéma|La Banque Postale Image 3|Soficinéma 5|Région Poitou-Charentes|ARD/Degeto Film GmbH|Canal+,France,1.27,13,6.5
118286,0208926,151730,Eat (1963),Documentary,0,0,,United States of America,0.6,7,3.6
118288,2722780,171357,"Jonathan Rosenbaum, Present (2013)",Documentary,0,0,Fandor,United States of America,0.6,0,0.0
118290,0117238,17135,Omega Doom (1996),Sci-Fi,0,0,Largo Entertainment,United States of America,2.96,26,4.7
118292,0130515,44503,Blow Job (1963),(no genres listed),0,0,,United States of America,1.179,19,3.7
118294,0493260,308792,A Justified Life: Sam Peckinpah and the High Country (2006),Documentary,0,0,,United States of America,0.6,0,0.0
118296,0315488,63194,The Diary of an Unknown Soldier (1959),War,0,0,Playcraft Film Unit,United Kingdom,0.749,5,6.4
118298,1024842,46760,Float (2007),Drama|Romance,0,0,,Bahamas,0.6,1,5.0
118300,2308733,134375,Home Alone: The Holiday Heist (2012),Children|Comedy|Crime,0,0,20th Century Fox Television|Original Pictures|Manitoba Film and Video Production Tax Credit,Canada|United States of America,10.08,110,5.1
118302,0083465,37176,The Pokrovsky Gates (1983),Comedy|Drama|Musical|Romance,0,0,Mosfilm,Russia,1.878,21,7.4
118324,1650555,100270,Game of Werewolves (2011),Comedy|Horror,0,0,,Spain,2.144,33,6.3
118326,2543702,270005,By the Gun (2014),Crime|Drama|Thriller,0,0,Procinvest Sas|Artina Films|The Bridge Finance Company|Mirabelle Pictures|PalmStar Media,United States of America,3.459,32,4.5
118330,2078552,136278,Blood (2012),Crime|Drama|Thriller,0,0,IM Global|BBC Films|Lipsync Productions|Red Production Company|Quickfire Films|Neal Street Productions,United Kingdom,3.834,68,6.1
118332,1781812,86305,Exit Humanity (2011),Drama|Horror,300000,0,Foresight Features,Canada,4.027,49,5.3
118334,0102585,17792,Omen IV: The Awakening (1991),Horror|Mystery|Thriller,0,0,FNM Films|Harvey Bernhard Productions,Canada|United States of America,3.962,60,4.7
118336,1290099,74035,Ninjas vs. Zombies (2008),Action|Comedy|Fantasy|Horror,0,0,,,0.611,5,3.6
118338,2328813,110402,Hard to Be a God (2013),Sci-Fi,7000000,1310673,Sever Studio|Russia 1|Lenfilm,Russia,3.231,59,6.9
118340,0343827,255940,In Order Not to Be Here (2002),(no genres listed),0,0,Pythagoras Film,United States of America,0.6,1,8.0
118342,0415167,14228,Mortuary (2005),Horror|Mystery|Thriller,0,0,Echo Bridge Entertainment,United States of America,2.417,36,4.5
118344,0098375,39195,Spontaneous Combustion (1990),Horror|Sci-Fi|Thriller,0,0,Black Owl Productions|VOSC,United States of America,3.685,26,4.3
118346,0108350,78247,Night Terrors (1993),Horror,0,0,,,1.587,10,4.4
118348,0276580,188832,Trance (2001),Mystery|Thriller,0,0,Sky Pictures,United Kingdom,0.6,1,6.0
118350,2724236,305276,Tell (2014),Action|Crime|Drama,0,0,,United States of America,1.597,27,5.7
118352,0174772,190000,In the Shadow of the Machine (1928),Documentary,0,0,"Film-Kartell ""Weltfilm"" GmbH",Germany,0.6,2,7.0
118354,1216491,245916,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller,5000000,2450846,The Combine|Bluegrass Films,United States of America,7.86,480,6.6
118380,2188717,183412,Dead Souls (2012),Horror,0,0,Flavorlab|Screen Media Ventures|Chiller Films|Synthetic Cinema International|Synthetic Productions,United States of America,1.855,28,4.0
118388,2330933,241448,Village People (2013),Comedy,1059300,0,Solar Films,Finland,0.6,3,4.5
118426,0491811,96011,Touch the Top of the World (2006),Drama,0,0,,,0.6,1,6.0
118446,0050820,150108,Journey Beyond Three Seas (1957),Adventure,0,0,Naya Sansar|Mosfilm,Soviet Union|India,1.015,4,7.3
118448,0025227,48443,The Hearts of Age (1934),(no genres listed),0,0,,United States of America,1.4,11,5.6
118458,0455115,39928,H6: Diario de un asesino (2005),Horror|Thriller,0,0,Kanzaman,Spain,0.934,8,5.3
118460,0058541,116762,Sallah (1964),Comedy,0,0,Sallah Company,Israel,0.799,6,7.6
118462,1570101,55322,Grant Morrison: Talking with Gods (2010),Documentary,0,0,Respect Films|Sequart,United States of America,1.408,8,6.6
118464,1204341,65275,The Universe of Keith Haring (2008),Documentary,0,0,,,0.6,5,6.2
118466,3204392,252511,The Kingdom of Dreams and Madness (2013),Animation|Documentary,0,0,Ennet Co.|Dwango,Japan,5.152,78,7.7
118468,0803038,158483,Mei and the Kittenbus (2002),Animation|Fantasy,0,0,Studio Ghibli,Japan,3.894,31,7.2
118482,0085438,124207,The Devil and the Holy Water (1983),Comedy,0,0,,Italy,0.71,4,5.4
118484,0075115,89652,Colt 38 Special Squad (1976),Action|Crime|Drama|Thriller,0,0,European Inc.,Italy,1.192,3,6.5
118486,0107958,42438,Ricky & Barabba (1992),Comedy,0,0,Alto Verbano|Penta Film,Italy,3.598,78,5.9
118492,0081471,99361,High Test Girls (1980),Comedy|Fantasy,0,0,,,1.13,3,3.7
118494,0072008,96477,The Police Can't Move (1975),Crime,0,0,,,1.123,1,6.5
118496,1814614,74018,A Cinderella Story: Once Upon a Song (2011),Children|Comedy|Romance,0,0,Warner Premiere,United States of America,6.919,549,6.2
118500,0148615,104866,Play Motel (1979),Crime|Horror|Thriller,0,0,Midia Cinematografica,Italy,1.147,3,3.3
118510,0194268,74417,The Great Kidnapping (1973),Action|Crime|Thriller,0,0,Primex Italiana,Italy,0.9,2,8.3
118512,0972785,15261,Bring It On: In It To Win It (2007),Comedy,0,0,Beacon Communications|Universal Pictures,United States of America,0.6,214,6.0
118514,1232784,241953,Independents (2007),Documentary,0,0,,,0.626,1,10.0
118520,0067565,58702,Between Miracles (1972),Comedy,0,0,Rizzoli Film,Italy,1.4,12,7.2
118522,0079735,128555,The Rebel (1980),Action|Crime|Drama|Thriller,0,0,,Italy|Germany,0.902,2,4.5
118524,0067487,42499,The Night Evelyn Came Out of the Grave (1971),Horror|Mystery,0,0,Phoenix Cinematografica,Italy,1.512,19,6.1
118528,0078336,106970,Stunt Squad (1977),Action|Crime|Thriller,0,0,PAC|Atlas Film,Italy,0.96,4,8.1
118530,0200215,42441,Fans (1999),Comedy,0,0,Filmauro,Italy,6.216,160,5.4
118532,0115899,38366,The Cyclone (1996),Comedy|Romance,0,0,,Italy,6.324,315,6.9
118544,0076176,118802,The... Beautiful Country (1977),Comedy|Drama,0,0,,Italy,0.6,7,5.9
118546,0072966,145677,Savage Three (1975),Drama,0,0,Comma 9,Italy,0.6,1,8.0
118558,0188082,105906,A Man Called Magnum (1977),Action|Crime,0,0,Dania Film,,0.6,4,5.8
118566,0185640,78566,Gangsters (1977),Action|Crime,0,0,,,0.6,1,5.5
118568,0072123,101231,The Flower in His Mouth (1975),Drama|Mystery,0,0,Compagnia Cinematografica Champion,Italy,1.162,1,9.0
118570,3699508,285423,Jarhead 2: Field of Fire (2014),Action|Drama|War,0,0,Universal Pictures|UFO International Productions|Universal 1440 Entertainment,United States of America,4.59,100,5.7
118572,2130270,253272,The Mule (2014),Comedy|Crime|Drama,0,0,Screen Australia|4Cows|Cherub Films|Nervous Tick,Australia,6.376,73,6.4
118574,0106543,215016,Chantilly Lace (1993),Drama,0,0,Showtime Networks,United States of America,1.21,0,0.0
118576,0093964,69040,Shy People (1987),Drama,0,0,Cannon Group,United States of America,1.4,7,7.4
118584,0074083,84425,Shadows in an Empty Room (1976),Crime|Drama|Mystery|Thriller,0,0,,Panama|Italy|Canada,1.021,3,7.0
118606,0032408,104398,Dots (1940),Animation,0,0,,Canada,1.69,11,5.6
118608,0034841,247437,Hen Hop (1942),Animation,0,0,National Film Board of Canada,Canada,0.6,7,6.1
118610,0037566,145337,Rock the Boat (1944),Animation,0,0,National Film Board of Canada,Canada,0.613,9,5.4
118684,3486392,289728,Jingle All the Way 2 (2014),Children|Comedy,10000000,0,WWE Studios|20th Century Fox,United States of America,2.528,29,4.5
118686,1839642,214086,The Face of Love (2013),Drama|Romance,4000000,350006,Mockingbird Pictures,United States of America,3.513,67,6.2
118688,0040331,43441,Every Girl Should Be Married (1948),Comedy|Romance,0,0,RKO Radio Pictures,United States of America,0.84,7,7.1
118690,0044579,212950,Eight Iron Men (1952),Drama|War,0,0,Stanley Kramer Productions,United States of America,0.613,2,8.5
118692,0165998,58414,A True Mob Story (1998),(no genres listed),0,0,B.O.B. and Partners,Hong Kong,1.453,4,6.8
118694,0065693,74071,In the Folds of the Flesh (1970),Drama|Horror|Thriller,0,0,Talía Films|MGB Cinematografica,Spain|Italy,0.92,7,6.1
118696,2310332,122917,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,250000000,956019788,Warner Bros. Pictures|WingNut Films|New Line Cinema|3Foot7|Metro-Goldwyn-Mayer,New Zealand|United States of America,55.679,7736,7.2
118700,1020072,273895,Selma (2014),Drama,20000000,66787908,Plan B Entertainment|Harpo Films|Celador Films|Pathé!|Cloud Eight Films,United Kingdom|United States of America,7.599,1242,7.5
118702,1809398,227306,Unbroken (2014),Drama|War,65000000,163442937,Legendary Entertainment|Jolie Pas|3 Arts Entertainment,United States of America,10.404,2084,7.4
118706,2261331,246080,Black Sea (2014),Adventure|Thriller,0,1171559,Focus Features|Cowboy Films|Film4 Productions,United Kingdom|United States of America|Russia,7.321,580,6.3
118708,0039031,225499,Three Wise Fools (1946),Comedy|Drama,0,0,Metro-Goldwyn-Mayer,United States of America,0.626,1,5.0
118710,2567038,305127,The Frame (2014),Crime|Drama|Fantasy|Romance|Thriller,0,0,Double Edge Films,United States of America,1.673,37,6.9
118718,0094317,60041,White Mischief (1987),Crime|Drama|Romance|Thriller,5300000,0,Goldcrest Films International|Nelson Entertainment|Power Tower Investments|Umbrella Films,United Kingdom,2.142,20,6.0
118722,0105175,112054,Beyond Justice (1992),Action|Adventure|Drama,0,0,Reteitalia|Titanus,Italy,0.706,3,3.2
118734,0072448,18450,Zorro (1975),Action|Adventure|Comedy|Western,0,0,Les Productions Artistes Associés|Mondial Televisione Film,France|Italy,3.518,51,6.5
118742,0067084,29482,The Bloodstained Butterfly (1971),Mystery|Thriller,0,0,Eyecatcher,Italy,2.006,17,6.0
118752,0060903,63260,The Return of Ringo (1965),Action|Drama|Romance|Western,0,0,Balcázar Producciones Cinematográficas|Produzione Cinematografica Mediterranee|Rizzoli Films,Italy|Spain,1.868,16,7.2
118754,0059601,56431,A Pistol For Ringo (1965),Action|Drama|Western,0,0,Balcázar Producciones Cinematográficas|Produzioni Cinematografiche Mediterranee (PCM),Spain|Italy,2.815,22,6.3
118756,0057068,283281,The Scapegoat (1963),Drama,0,0,,France|Italy,0.6,0,0.0
118758,0061870,103678,Kiss Kiss - Bang Bang (1966),Adventure|Comedy,0,0,Rizzoli Films|Balcázar Producciones Cinematográficas|Mediterranee P.C.|Méditerranée Cinéma,Italy|Spain,0.616,5,7.7
118760,2652092,250538,The Good Lie (2014),Drama,0,0,Blue Sky Films|Alcon Entertainment|Black Label Media,United States of America,6.27,277,7.4
118762,0403935,308165,Action Jackson (2014),Action|Drama|Romance,0,0,Eros International,Austria|India,1.4,12,4.0
118764,3591608,266782,The Improv: 50 Years Behind the Brick Wall (2013),Comedy|Documentary,0,0,,United States of America,0.94,5,7.2
118766,2526846,298445,I Am Santa Claus (2014),Comedy|Documentary|Drama,0,0,Double Windsor Films,United States of America,1.705,24,6.4
118768,1816681,240982,"The Missing Piece: Mona Lisa, Her Thief, the True Story (2012)",Crime|Documentary|Mystery,0,0,,,0.6,1,7.0
118770,0052393,241574,Wild Heritage (1958),Western,0,0,Universal International Pictures,United States of America,0.6,1,5.0
118774,0021551,118134,The Widow From Chicago (1930),Crime|Drama|Romance,0,0,First National Pictures,United States of America,0.931,3,5.3
118776,2392385,304336,Lap Dance (2014),Drama,0,0,Imprint Entertainment,United States of America,2.449,39,4.4
118778,0065441,146121,The Baby Maker (1970),Drama,0,0,Robert Wise Productions|National General Pictures,United States of America,1.375,1,6.0
118784,1782451,22285,Good Copy Bad Copy (2007),Documentary,0,0,,Denmark,0.977,10,7.6
118786,0082193,83007,Comin' at Ya! (1981),Western,0,0,Lupo-Anthony-Quintano Productions,United States of America|Italy|Spain,1.4,5,3.8
118788,0412796,32624,When the Road Bends: Tales of a Gypsy Caravan (2006),Documentary,0,0,Docurama,United States of America,0.962,4,7.5
118790,1981637,76750,Holy Flying Circus (2011),Comedy|Drama,0,0,Talkback Thames|Hillbilly Television,United Kingdom,1.135,15,6.4
118806,2735760,228634,Wodehouse In Exile (2013),Drama,0,0,BBC Worldwide,United Kingdom,1.4,2,7.0
118812,0841128,74681,Made in Jamaica (2006),Documentary,0,0,Herold and Family|Lawrence Pictures,Jamaica|France,0.622,1,6.0
118814,2139555,277547,Playing It Cool (2014),Comedy|Romance,0,0,Wonderland Sound and Vision|Voltage Pictures,United States of America,11.323,398,5.8
118816,0924468,30545,Public Sex (2009),Comedy|Drama,0,0,,United Kingdom,0.6,3,5.3
118826,0328945,9940,Cheerleader Massacre (2003),Horror|Thriller,0,0,,United States of America,0.841,13,3.4
118832,0458425,23523,McLibel (2005),Documentary,0,0,,,1.071,6,7.5
118842,0094670,47057,The Appointments of Dennis Jennings (1988),Comedy,0,0,,United States of America,1.4,2,7.0
118846,0839739,47491,The Beales of Grey Gardens (2006),Documentary,400000,0,Maysles Films,United States of America,0.945,16,7.1
118856,2122518,106685,Paris by Night (2012),Crime|Drama,0,0,Les Films Manuel Munz,France,0.934,25,6.4
118858,0021969,136106,Honor Among Lovers (1931),Drama,0,0,Paramount,United States of America,0.6,2,5.5
118860,0091975,60629,A Smoky Mountain Christmas (1986),Fantasy,0,0,Sandollar Productions,United States of America,1.217,4,6.0
118862,2017486,137347,Closer to the Moon (2013),Comedy|Drama,9000000,0,Agresywna Banda|Denis Friedman Productions|Mandragora Movies,Italy|Poland|Romania|United States of America,1.739,19,7.2
118864,0050688,219043,A Husband of Round Trip (1957),Comedy|Fantasy,0,0,Guión Producciones Cinematográficas,Spain,0.621,1,6.0
118866,3659786,295144,Marvellous (2014),Drama,0,0,Tiger Aspect Productions|Fifty Fathoms Productions|British Broadcasting Corporation,United Kingdom,1.634,42,7.4
118868,0038965,20000,Somewhere in the Night (1946),Crime|Drama|Film-Noir,0,0,20th Century Fox,United States of America,1.846,19,6.3
118872,2298394,295698,Free the Nipple (2014),Comedy|Drama,937000,0,Disruptive Films|Bethsabée Mucho,United States of America,1.26,20,4.8
118874,3797142,292191,Bachelor Night (2014),Comedy,0,0,The Asylum,United States of America,2.191,13,3.7
118876,1487931,172391,Khumba (2013),Adventure|Animation|Children,20000000,27187375,Triggerfish Animation Studios,South Africa,6.102,115,5.7
118880,2326554,252171,A Girl Walks Home Alone at Night (2014),Horror|Romance|Thriller,1000000,395000,Black Light District|Say Ahh Productions|SpectreVision|Logan Pictures,United States of America,6.816,376,6.8
118882,1286159,30174,1981 (2009),Comedy|Drama|Romance,0,0,Alliance Vivafilm|GO Films,Canada,1.555,20,7.0
118884,2833074,280218,1987 (2014),Comedy|Drama|Romance,4000000,0,GO Films,Canada,0.737,12,6.6
118886,2833408,182528,Crimi Clowns: De Movie (2013),Comedy|Crime|Drama,0,0,,Belgium|Netherlands,0.777,6,6.5
